,FIRE_YEAR,ICS_COMPLEX_NAME,FIRE_NAME,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,CPLX_INCIDENT_ID,MEMBER_INCIDENT_ID,FODJ_INCIDENT_ID,FOD_FIRE_LIST,MTBS_FIRE_LIST
263,2000,JUDITH COMPLEX,LOST FORK RIDGE,,,2000_MT-LCF-038_JUDITH COMPLEX,2000_MT-LCF-038_JUDITH COMPLEX,2000_MT-LCF-038_JUDITH COMPLEX,"[{'ID': 131179, 'COORDS': (46.85, -110.35), 'CAUSE': 'Natural', 'SIZE': 13.0, 'DISC': 213, 'CONT': 234.0}, {'ID': 131180, 'COORDS': (46.77361111, -110.36194440000001), 'CAUSE': 'Natural', 'SIZE': 68.0, 'DISC': 213, 'CONT': 243.0}, {'ID': 131188, 'MTBS_ID': 'MT4677111055920000802(JUDITH COMPLEX (LOST FORK RIDGE))', 'COORDS': (46.76666667, -110.53305559999998), 'CAUSE': 'Natural', 'SIZE': 1300.0, 'DISC': 215, 'CONT': 280.0}]",['MT4677111055920000802-JUDITH COMPLEX (LOST FORK RIDGE)']
264,2000,BUNYAN POINT-EAR MTN. COMPLEX,BUNYAN POINT,,,2000_MT-LCF-057_BUNYAN POINT/EAR MTN. COMPLEX,2000_MT-LCF-057_BUNYAN POINT/EAR MTN. COMPLEX,2000_MT-LCF-057_BUNYAN POINT/EAR MTN. COMPLEX,"[{'ID': 131224, 'MTBS_ID': 'MT4738511285120000916(BUNYAN POINT-EAR MTN. COMPLEX (BUNYAN POINT))', 'COORDS': (47.38527778, -112.8563889), 'CAUSE': 'Natural', 'SIZE': 1184.0, 'DISC': 260, 'CONT': 315.0}, {'ID': 131226, 'MTBS_ID': 'MT4785911263820000917(BUNYAN POINT-EAR MTN. COMPLEX (EAR MOUNTAIN))', 'COORDS': (47.85861111, -112.63555559999999), 'CAUSE': 'Natural', 'SIZE': 1980.0, 'DISC': 261, 'CONT': 261.0}]","['MT4738511285120000916-BUNYAN POINT-EAR MTN. COMPLEX (BUNYAN POINT)', 'MT4785911263820000917-BUNYAN POINT-EAR MTN. COMPLEX (EAR MOUNTAIN)']"
265,2000,BUNYAN POINT-EAR MTN. COMPLEX,EAR MTN,,,2000_MT-LCF-057_BUNYAN POINT/EAR MTN. COMPLEX,2000_MT-LCF-057_BUNYAN POINT/EAR MTN. COMPLEX,2000_MT-LCF-057_BUNYAN POINT/EAR MTN. COMPLEX,"[{'ID': 131224, 'MTBS_ID': 'MT4738511285120000916(BUNYAN POINT-EAR MTN. COMPLEX (BUNYAN POINT))', 'COORDS': (47.38527778, -112.8563889), 'CAUSE': 'Natural', 'SIZE': 1184.0, 'DISC': 260, 'CONT': 315.0}, {'ID': 131226, 'MTBS_ID': 'MT4785911263820000917(BUNYAN POINT-EAR MTN. COMPLEX (EAR MOUNTAIN))', 'COORDS': (47.85861111, -112.63555559999999), 'CAUSE': 'Natural', 'SIZE': 1980.0, 'DISC': 261, 'CONT': 261.0}]","['MT4738511285120000916-BUNYAN POINT-EAR MTN. COMPLEX (BUNYAN POINT)', 'MT4785911263820000917-BUNYAN POINT-EAR MTN. COMPLEX (EAR MOUNTAIN)']"
266,2000,HONEY BEE COMPLEX,RATTLE CAT,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
267,2000,HONEY BEE COMPLEX,BEULAH HEIGHTS,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
268,2000,HONEY BEE COMPLEX,COGUR,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
269,2000,HONEY BEE COMPLEX,JOURNEY'S END,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
270,2000,HONEY BEE COMPLEX,LITTLE RATTLER,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
271,2000,HONEY BEE COMPLEX,LOT,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
272,2000,HONEY BEE COMPLEX,MAYBE LATER,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
273,2000,HONEY BEE COMPLEX,OH-NO-YAHOO,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
274,2000,HONEY BEE COMPLEX,ROBBERS ROOST,,,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,2000_KY-DBF-01045_HONEY BEE COMPLEX,"[{'ID': 131522, 'COORDS': (36.73055556, -84.5525), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 307, 'CONT': 307.0}, {'ID': 131523, 'COORDS': (36.81027778, -84.39611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 15.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131526, 'COORDS': (36.80222222, -84.48416667), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.5, 'DISC': 308, 'CONT': 309.0}, {'ID': 131529, 'COORDS': (36.66916667, -84.48583333), 'CAUSE': 'Arson/incendiarism', 'SIZE': 175.0, 'DISC': 303, 'CONT': 312.0}, {'ID': 131530, 'COORDS': (36.75, -84.38611111), 'CAUSE': 'Arson/incendiarism', 'SIZE': 0.1, 'DISC': 305, 'CONT': 305.0}, {'ID': 131531, 'COORDS': (36.6, -84.33472222), 'CAUSE': 'Arson/incendiarism', 'SIZE': 120.0, 'DISC': 307, 'CONT': 311.0}, {'ID': 131532, 'MTBS_ID': 'KY3677308459620001031(MAYBE LATER)', 'COORDS': (36.77555556, -84.6), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1952.0, 'DISC': 305, 'CONT': 311.0}, {'ID': 131533, 'COORDS': (36.76055556, -84.50194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 1.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 131534, 'COORDS': (36.61888889, -84.49944444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 6.0, 'DISC': 304, 'CONT': 305.0}, {'ID': 131549, 'COORDS': (36.76833333, -84.335), 'CAUSE': 'Arson/incendiarism', 'SIZE': 223.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 131552, 'MTBS_ID': 'KY3680408425220001030(SANDERS)', 'COORDS': (36.80138889, -84.23555556), 'CAUSE': 'Debris and open burning', 'SIZE': 959.0, 'DISC': 304, 'CONT': 313.0}, {'ID': 133279, 'MTBS_ID': 'KY3685208435920001031(HONEY BEE)', 'COORDS': (36.86833333, -84.35194444), 'CAUSE': 'Arson/incendiarism', 'SIZE': 500.0, 'DISC': 305, 'CONT': 306.0}, {'ID': 133281, 'COORDS': (36.85138889, -84.35055556), 'CAUSE': 'Arson/incendiarism', 'SIZE': 60.0, 'DISC': 305, 'CONT': 307.0}]","['KY3677308459620001031-MAYBE LATER', 'KY3680408425220001030-SANDERS', 'KY3685208435920001031-HONEY BEE']"
